shape,voxel_spacing,axcodes,min_value,max_value,median_value,affine,orientation,is_hwd,image_id,patient,modality,timepoint,image_path,preprocessed_image_path,dataset
"(192, 192, 144)","(1.1979166269302368, 1.1979166269302368, 1.2000000476837158)",PIL,0.0,765.0,15.0,"[[-0.003949357662349939, -0.0063998643308877945, -1.1999764442443848, 86.17536163330078], [-1.1973190307617188, -0.03760608285665512, 0.004155601840466261, 133.20481872558594], [0.03762750327587128, -1.197309136390686, 0.006283202208578587, 97.64695739746094], [0.0, 0.0, 0.0, 1.0]]","[[1.0, -1.0], [2.0, -1.0], [0.0, -1.0]]",False,sub-0117_ses-01_T1w,sub-0117,t1w,,/Volumes/BACH2TB/Datasets/BGSP/orig_bids/sub-0117/ses-01/anat/sub-0117_ses-01_T1w.nii.gz,,BGSP
"(192, 192, 144)","(1.1979166269302368, 1.1979166269302368, 1.2000000476837158)",PIL,0.0,871.0,19.0,"[[0.09718257933855057, -0.04045475274324417, -1.1953579187393188, 85.15206909179688], [-1.1873435974121094, 0.12266739457845688, -0.10103286057710648, 126.91703033447266], [-0.12559892237186432, -1.1909325122833252, 0.030198020860552788, 100.89874267578125], [0.0, 0.0, 0.0, 1.0]]","[[1.0, -1.0], [2.0, -1.0], [0.0, -1.0]]",False,sub-0118_ses-01_T1w,sub-0118,t1w,,/Volumes/BACH2TB/Datasets/BGSP/orig_bids/sub-0118/ses-01/anat/sub-0118_ses-01_T1w.nii.gz,,BGSP
"(192, 192, 144)","(1.1979166269302368, 1.1979166269302368, 1.2000000476837158)",PIL,0.0,817.0,13.0,"[[0.0871233195066452, 0.0407356433570385, -1.1961263418197632, 70.72222137451172], [-1.1848981380462646, -0.15044105052947998, -0.09174719452857971, 144.31724548339844], [0.1530698835849762, -1.1877341270446777, -0.029402395710349083, 98.3386001586914], [0.0, 0.0, 0.0, 1.0]]","[[1.0, -1.0], [2.0, -1.0], [0.0, -1.0]]",False,sub-0128_ses-01_T1w,sub-0128,t1w,,/Volumes/BACH2TB/Datasets/BGSP/orig_bids/sub-0128/ses-01/anat/sub-0128_ses-01_T1w.nii.gz,,BGSP
"(192, 192, 144)","(1.1979166269302368, 1.1979166269302368, 1.2000000476837158)",PIL,0.0,613.0,14.0,"[[-0.023838257417082787, 0.05619460344314575, -1.1984410285949707, 81.69972229003906], [-1.1913387775421143, -0.1240781918168068, 0.017941199243068695, 150.61428833007812], [0.12307682633399963, -1.1901475191116333, -0.058456793427467346, 97.27348327636719], [0.0, 0.0, 0.0, 1.0]]","[[1.0, -1.0], [2.0, -1.0], [0.0, -1.0]]",False,sub-0137_ses-01_T1w,sub-0137,t1w,,/Volumes/BACH2TB/Datasets/BGSP/orig_bids/sub-0137/ses-01/anat/sub-0137_ses-01_T1w.nii.gz,,BGSP
"(192, 192, 144)","(1.1979166269302368, 1.1979166269302368, 1.2000000476837158)",PIL,0.0,675.0,14.0,"[[-0.042971789836883545, 0.024671655148267746, -1.1989730596542358, 91.04414367675781], [-1.1965248584747314, 0.03767836093902588, 0.04381140321493149, 115.84493255615234], [-0.038546863943338394, -1.197069764137268, -0.023332083597779274, 108.69718933105469], [0.0, 0.0, 0.0, 1.0]]","[[1.0, -1.0], [2.0, -1.0], [0.0, -1.0]]",False,sub-0147_ses-01_T1w,sub-0147,t1w,,/Volumes/BACH2TB/Datasets/BGSP/orig_bids/sub-0147/ses-01/anat/sub-0147_ses-01_T1w.nii.gz,,BGSP
"(192, 192, 144)","(1.1979166269302368, 1.1979166269302368, 1.2000000476837158)",PIL,0.0,637.0,16.0,"[[-0.009251379407942295, -0.03523974493145943, -1.1994448900222778, 93.41514587402344], [-1.1973546743392944, 0.03576156124472618, 0.0082130441442132, 142.26828002929688], [-0.035503827035427094, -1.1968640089035034, 0.03556069731712341, 99.51696014404297], [0.0, 0.0, 0.0, 1.0]]","[[1.0, -1.0], [2.0, -1.0], [0.0, -1.0]]",False,sub-0151_ses-01_T1w,sub-0151,t1w,,/Volumes/BACH2TB/Datasets/BGSP/orig_bids/sub-0151/ses-01/anat/sub-0151_ses-01_T1w.nii.gz,,BGSP
"(192, 192, 144)","(1.1979166269302368, 1.1979166269302368, 1.2000000476837158)",PIL,0.0,458.0,16.0,"[[0.050411954522132874, 0.04627883806824684, -1.19804048538208, 74.40910339355469], [-1.1945180892944336, -0.07282792776823044, -0.053261760622262955, 139.84165954589844], [0.07476306706666946, -1.1948049068450928, -0.04315752163529396, 98.31230163574219], [0.0, 0.0, 0.0, 1.0]]","[[1.0, -1.0], [2.0, -1.0], [0.0, -1.0]]",False,sub-0158_ses-01_T1w,sub-0158,t1w,,/Volumes/BACH2TB/Datasets/BGSP/orig_bids/sub-0158/ses-01/anat/sub-0158_ses-01_T1w.nii.gz,,BGSP
"(192, 192, 144)","(1.1979166269302368, 1.1979166269302368, 1.2000000476837158)",PIL,0.0,646.0,17.0,"[[0.07359494268894196, -0.09306108951568604, -1.1940999031066895, 90.6618881225586], [-1.1946245431900024, 0.04382050037384033, -0.07731062173843384, 127.37039947509766], [-0.04960055276751518, -1.1934922933578491, 0.09026965498924255, 81.77061462402344], [0.0, 0.0, 0.0, 1.0]]","[[1.0, -1.0], [2.0, -1.0], [0.0, -1.0]]",False,sub-0164_ses-01_T1w,sub-0164,t1w,,/Volumes/BACH2TB/Datasets/BGSP/orig_bids/sub-0164/ses-01/anat/sub-0164_ses-01_T1w.nii.gz,,BGSP
"(192, 192, 144)","(1.1979166269302368, 1.1979166269302368, 1.2000000476837158)",PIL,0.0,613.0,11.0,"[[0.007062986027449369, -0.018151022493839264, -1.1998414993286133, 91.26038360595703], [-1.1919785737991333, -0.11901373416185379, -0.005234399810433388, 139.41976928710938], [0.11891883611679077, -1.1918517351150513, 0.018795598298311234, 125.20297241210938], [0.0, 0.0, 0.0, 1.0]]","[[1.0, -1.0], [2.0, -1.0], [0.0, -1.0]]",False,sub-0172_ses-01_T1w,sub-0172,t1w,,/Volumes/BACH2TB/Datasets/BGSP/orig_bids/sub-0172/ses-01/anat/sub-0172_ses-01_T1w.nii.gz,,BGSP
"(192, 192, 144)","(1.1979166269302368, 1.1979166269302368, 1.2000000476837158)",PIL,0.0,1025.0,18.0,"[[-0.040902361273765564, 0.03884166106581688, -1.1986689567565918, 92.7169189453125], [-1.186151146888733, -0.1637330949306488, 0.035291992127895355, 142.32176208496094], [0.16240914165973663, -1.1860383749008179, -0.04412759095430374, 98.2900161743164], [0.0, 0.0, 0.0, 1.0]]","[[1.0, -1.0], [2.0, -1.0], [0.0, -1.0]]",False,sub-0173_ses-01_T1w,sub-0173,t1w,,/Volumes/BACH2TB/Datasets/BGSP/orig_bids/sub-0173/ses-01/anat/sub-0173_ses-01_T1w.nii.gz,,BGSP
"(192, 192, 144)","(1.1979166269302368, 1.1979166269302368, 1.2000000476837158)",PIL,0.0,678.0,15.0,"[[-0.05035053938627243, -0.044907096773386, -1.198095440864563, 96.90897369384766], [-1.1877524852752686, -0.14550520479679108, 0.05556238815188408, 157.64622497558594], [0.14735351502895355, -1.1881985664367676, 0.038476791232824326, 93.22869110107422], [0.0, 0.0, 0.0, 1.0]]","[[1.0, -1.0], [2.0, -1.0], [0.0, -1.0]]",False,sub-0175_ses-01_T1w,sub-0175,t1w,,/Volumes/BACH2TB/Datasets/BGSP/orig_bids/sub-0175/ses-01/anat/sub-0175_ses-01_T1w.nii.gz,,BGSP
"(192, 192, 144)","(1.1979166269302368, 1.1979166269302368, 1.2000000476837158)",PIL,0.0,631.0,18.0,"[[0.11173592507839203, 0.02169536054134369, -1.194570779800415, 66.2863540649414], [-1.1925476789474487, 0.020803775638341904, -0.11155592650175095, 143.6702423095703], [-0.018692782148718834, -1.1975394487380981, -0.02357999049127102, 102.61251068115234], [0.0, 0.0, 0.0, 1.0]]","[[1.0, -1.0], [2.0, -1.0], [0.0, -1.0]]",False,sub-0175_ses-02_T1w,sub-0175,t1w,,/Volumes/BACH2TB/Datasets/BGSP/orig_bids/sub-0175/ses-02/anat/sub-0175_ses-02_T1w.nii.gz,,BGSP
"(192, 192, 144)","(1.1979166269302368, 1.1979166269302368, 1.2000000476837158)",PIL,0.0,705.0,11.0,"[[0.12220613658428192, 0.07243207097053528, -1.1915322542190552, 66.25566864013672], [-1.186681866645813, 0.11665096133947372, -0.11501670628786087, 120.38426971435547], [-0.10888539254665375, -1.1900211572647095, -0.08379796892404556, 105.41756439208984], [0.0, 0.0, 0.0, 1.0]]","[[1.0, -1.0], [2.0, -1.0], [0.0, -1.0]]",False,sub-0176_ses-01_T1w,sub-0176,t1w,,/Volumes/BACH2TB/Datasets/BGSP/orig_bids/sub-0176/ses-01/anat/sub-0176_ses-01_T1w.nii.gz,,BGSP
"(192, 192, 144)","(1.1979166269302368, 1.1979166269302368, 1.2000000476837158)",PIL,0.0,718.0,14.0,"[[0.02896358072757721, 0.11093750596046448, -1.194490909576416, 72.57083892822266], [-1.197348713874817, -0.020056653767824173, -0.031003201380372047, 129.34445190429688], [0.022830752655863762, -1.192600131034851, -0.11059200763702393, 114.34461975097656], [0.0, 0.0, 0.0, 1.0]]","[[1.0, -1.0], [2.0, -1.0], [0.0, -1.0]]",False,sub-0178_ses-01_T1w,sub-0178,t1w,,/Volumes/BACH2TB/Datasets/BGSP/orig_bids/sub-0178/ses-01/anat/sub-0178_ses-01_T1w.nii.gz,,BGSP
"(192, 192, 144)","(1.1979166269302368, 1.1979166269302368, 1.2000000476837158)",PIL,0.0,569.0,12.0,"[[0.05394025519490242, -0.0377577543258667, -1.1981860399246216, 83.36296844482422], [-1.1965930461883545, -0.017836442217230797, -0.05349206179380417, 145.63339233398438], [0.016126364469528198, -1.1971886157989502, 0.03858577460050583, 101.19087219238281], [0.0, 0.0, 0.0, 1.0]]","[[1.0, -1.0], [2.0, -1.0], [0.0, -1.0]]",False,sub-0184_ses-01_T1w,sub-0184,t1w,,/Volumes/BACH2TB/Datasets/BGSP/orig_bids/sub-0184/ses-01/anat/sub-0184_ses-01_T1w.nii.gz,,BGSP
"(192, 192, 144)","(1.1979166269302368, 1.1979166269302368, 1.2000000476837158)",PIL,0.0,868.0,36.0,"[[-0.007600056007504463, -0.10224910825490952, -1.19559645652771, 93.10152435302734], [-1.1857569217681885, 0.1701047420501709, -0.007034402806311846, 122.86471557617188], [-0.17007990181446075, -1.1813609600067139, 0.10246804356575012, 97.12191772460938], [0.0, 0.0, 0.0, 1.0]]","[[1.0, -1.0], [2.0, -1.0], [0.0, -1.0]]",False,sub-0207_ses-01_T1w,sub-0207,t1w,,/Volumes/BACH2TB/Datasets/BGSP/orig_bids/sub-0207/ses-01/anat/sub-0207_ses-01_T1w.nii.gz,,BGSP
"(192, 192, 144)","(1.1979166269302368, 1.1979166269302368, 1.2000000476837158)",PIL,0.0,606.0,51.0,"[[0.012954723089933395, -0.03795624151825905, -1.1993273496627808, 88.27357482910156], [-1.1906095743179321, 0.13100697100162506, -0.017065806314349174, 137.645263671875], [-0.1314733326435089, -1.1901264190673828, 0.03637069836258888, 97.19319915771484], [0.0, 0.0, 0.0, 1.0]]","[[1.0, -1.0], [2.0, -1.0], [0.0, -1.0]]",False,sub-0218_ses-01_T1w,sub-0218,t1w,,/Volumes/BACH2TB/Datasets/BGSP/orig_bids/sub-0218/ses-01/anat/sub-0218_ses-01_T1w.nii.gz,,BGSP
"(192, 192, 144)","(1.1979166269302368, 1.1979166269302368, 1.2000000476837158)",PIL,0.0,950.0,15.0,"[[0.05342638120055199, -0.04697619751095772, -1.197882056236267, 84.63080596923828], [-1.1963626146316528, 0.02734428644180298, -0.0546204037964344, 130.7925567626953], [-0.029434243217110634, -1.1966828107833862, 0.04577520117163658, 107.47217559814453], [0.0, 0.0, 0.0, 1.0]]","[[1.0, -1.0], [2.0, -1.0], [0.0, -1.0]]",False,sub-0223_ses-01_T1w,sub-0223,t1w,,/Volumes/BACH2TB/Datasets/BGSP/orig_bids/sub-0223/ses-01/anat/sub-0223_ses-01_T1w.nii.gz,,BGSP
"(192, 192, 144)","(1.1979166269302368, 1.1979166269302368, 1.2000000476837158)",PIL,0.0,784.0,46.0,"[[0.018513167276978493, 0.009452037513256073, -1.1998194456100464, 82.32269287109375], [-1.176124095916748, 0.22686530649662018, -0.016417209059000015, 110.94872283935547], [-0.22670184075832367, -1.176200270652771, -0.012808806262910366, 106.50941467285156], [0.0, 0.0, 0.0, 1.0]]","[[1.0, -1.0], [2.0, -1.0], [0.0, -1.0]]",False,sub-0230_ses-01_T1w,sub-0230,t1w,,/Volumes/BACH2TB/Datasets/BGSP/orig_bids/sub-0230/ses-01/anat/sub-0230_ses-01_T1w.nii.gz,,BGSP
"(192, 192, 144)","(1.1979166269302368, 1.1979166269302368, 1.2000000476837158)",PIL,0.0,886.0,12.0,"[[-0.04354988783597946, -0.012554383836686611, -1.1991409063339233, 107.15071868896484], [-1.196851372718811, -0.02514304779469967, 0.04388220235705376, 132.77862548828125], [0.025584138929843903, -1.197587013244629, 0.01164943166077137, 103.45475006103516], [0.0, 0.0, 0.0, 1.0]]","[[1.0, -1.0], [2.0, -1.0], [0.0, -1.0]]",False,sub-0245_ses-01_T1w,sub-0245,t1w,,/Volumes/BACH2TB/Datasets/BGSP/orig_bids/sub-0245/ses-01/anat/sub-0245_ses-01_T1w.nii.gz,,BGSP
"(192, 192, 144)","(1.1979166269302368, 1.1979166269302368, 1.2000000476837158)",PIL,0.0,781.0,14.0,"[[0.009099121205508709, -0.023760661482810974, -1.1997294425964355, 90.13117218017578], [-1.1945109367370605, 0.08961091190576553, -0.0108720064163208, 130.7432403564453], [-0.089805968105793, -1.1943238973617554, 0.02305201068520546, 98.47850036621094], [0.0, 0.0, 0.0, 1.0]]","[[1.0, -1.0], [2.0, -1.0], [0.0, -1.0]]",False,sub-0249_ses-01_T1w,sub-0249,t1w,,/Volumes/BACH2TB/Datasets/BGSP/orig_bids/sub-0249/ses-01/anat/sub-0249_ses-01_T1w.nii.gz,,BGSP
"(192, 192, 144)","(1.1979166269302368, 1.1979166269302368, 1.2000000476837158)",PIL,0.0,983.0,13.0,"[[-0.11176152527332306, -0.046685557812452316, -1.1938505172729492, 104.92376708984375], [-1.1741784811019897, 0.21439144015312195, 0.10188964009284973, 96.97825622558594], [-0.2093287855386734, -1.1776505708694458, 0.06587642431259155, 91.17363739013672], [0.0, 0.0, 0.0, 1.0]]","[[1.0, -1.0], [2.0, -1.0], [0.0, -1.0]]",False,sub-0250_ses-01_T1w,sub-0250,t1w,,/Volumes/BACH2TB/Datasets/BGSP/orig_bids/sub-0250/ses-01/anat/sub-0250_ses-01_T1w.nii.gz,,BGSP
"(192, 192, 144)","(1.1979166269302368, 1.1979166269302368, 1.2000000476837158)",PIL,0.0,689.0,16.0,"[[-0.031886085867881775, -0.041992466896772385, -1.198837161064148, 90.82337188720703], [-1.1953507661819458, -0.07044743746519089, 0.0343802385032177, 144.94647216796875], [0.07158225774765015, -1.1951059103012085, 0.040097158402204514, 107.66493225097656], [0.0, 0.0, 0.0, 1.0]]","[[1.0, -1.0], [2.0, -1.0], [0.0, -1.0]]",False,sub-0268_ses-01_T1w,sub-0268,t1w,,/Volumes/BACH2TB/Datasets/BGSP/orig_bids/sub-0268/ses-01/anat/sub-0268_ses-01_T1w.nii.gz,,BGSP
"(192, 192, 144)","(1.1979166269302368, 1.1979166269302368, 1.2000000476837158)",PIL,0.0,784.0,12.0,"[[-0.018134571611881256, -0.045203421264886856, -1.1990078687667847, 89.72090148925781], [-1.1963493824005127, -0.05779200792312622, 0.020343724638223648, 150.34034729003906], [0.05851055309176445, -1.1956676244735718, 0.04434625059366226, 73.66986083984375], [0.0, 0.0, 0.0, 1.0]]","[[1.0, -1.0], [2.0, -1.0], [0.0, -1.0]]",False,sub-0274_ses-01_T1w,sub-0274,t1w,,/Volumes/BACH2TB/Datasets/BGSP/orig_bids/sub-0274/ses-01/anat/sub-0274_ses-01_T1w.nii.gz,,BGSP
